Unnamed: 0,product_name,monthday,ons_item_no,store,offer,ons_item_name,std_price,timestamp,month,week,unit_price,ML_score,item_price_num
702,CRESTED TEN IRISH WHISKEY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",42.86,2016-11-03 06:00:19.445889,201611.0,201644.0,42.86,1.0,30.0
718,DALWHINNIE MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",50.0,2016-11-03 06:00:17.410941,201611.0,201644.0,50.0,1.0,35.0
734,DALWHINNIE WINTER'S GOLD MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",56.36,2016-11-03 06:00:13.691635,201611.0,201644.0,56.36,1.0,39.45
750,DALWHINNIE WINTER'S GOLD SCOTCH WHISKY,20161103,310401.0,WAITROSE,save £14.45,"Whisky, bottle",35.72,2016-11-03 06:13:30.949807,201611.0,201644.0,35.72,1.0,25.0
766,DEWAR'S 12YO BLENDED WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",41.43,2016-11-03 06:00:19.433380,201611.0,201644.0,41.43,1.0,29.0
782,ENGLISH MALT WHISKEY CLASSIC BLACK 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",50.0,2016-11-03 06:00:19.458025,201611.0,201644.0,50.0,1.0,35.0
798,ENGLISH MALT WHISKEY PEATED 70CL (L),20161103,310401.0,TESCO,,"Whisky, bottle",50.0,2016-11-03 06:00:19.460148,201611.0,201644.0,50.0,1.0,35.0
814,FETTERCAIRN FASQUE 70CL,20161103,310401.0,TESCO,Save £10.00 Was £35.00 Now £25.00,"Whisky, bottle",35.72,2016-11-03 06:00:17.416902,201611.0,201644.0,35.72,1.0,25.0
830,FIREBALL LIQUEUR WITH CINNAMON & WHISKY 50CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:03:56.835647,201611.0,201644.0,24.0,1.0,12.0
846,GENTLEMAN JACK 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",47.15,2016-11-03 06:00:17.394667,201611.0,201644.0,47.15,1.0,33.0
862,GLAYVA WHISKY LIQUEUR 50CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:03:56.838045,201611.0,201644.0,36.0,1.0,18.0
878,GLENFIDDICH 12 YEAR OLD MALT WHISKY 35CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:03:56.847752,201611.0,201644.0,54.29,1.0,19.0
894,GLENFIDDICH 12 YEAR OLD MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:03:56.850207,201611.0,201644.0,50.0,1.0,35.0
910,GLENFIDDICH 12 YEAR OLD SPECIAL RESERVE,20161103,310401.0,WAITROSE,,"Whisky, bottle",50.0,2016-11-03 06:13:30.992199,201611.0,201644.0,50.0,1.0,35.0
922,GLENFIDDICH 12 YEARS OLD,20161103,310401.0,WAITROSE,,"Whisky, bottle",51.43,2016-11-03 06:13:30.971108,201611.0,201644.0,51.43,1.0,18.0
938,GLENFIDDICH 12YO MALT 35CL,20161103,310401.0,TESCO,,"Whisky, bottle",51.43,2016-11-03 06:00:19.431370,201611.0,201644.0,51.43,1.0,18.0
954,GLENFIDDICH 12YO MALT 70CL,20161103,310401.0,TESCO,Save £10.00 Was £35.00 Now £25.00,"Whisky, bottle",35.72,2016-11-03 06:00:11.191788,201611.0,201644.0,35.72,1.0,25.0
970,GLENFIDDICH 15 YEAR OLD MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:03:56.855163,201611.0,201644.0,57.14,1.0,40.0
1001,GLENFIDDICH 18 YEAR OLD MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.204047,201611.0,201644.0,92.86,1.0,65.0
1017,GLENFIDDICH 18YO MALT 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",95.72,2016-11-03 06:00:18.668491,201611.0,201644.0,95.72,1.0,67.0
1033,GLENFIDDICH SINGLE MALT WHISKY IPA 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",64.29,2016-11-03 06:00:18.641978,201611.0,201644.0,64.29,1.0,45.0
1049,GLEN GRANT MAJOR'S RESERVE MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",31.43,2016-11-03 06:00:17.423036,201611.0,201644.0,31.43,1.0,22.0
1065,GLENLIVET 15 YEAR OLD FRENCH OAK MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.209388,201611.0,201644.0,57.14,1.0,40.0
1081,GLENLIVET 15 YEARS OLD,20161103,310401.0,WAITROSE,save £10.00,"Whisky, bottle",42.86,2016-11-03 06:13:30.952251,201611.0,201644.0,42.86,1.0,30.0
1097,GLENLIVET FOUNDERS RESERVE SINGLE MALT 35CL,20161103,310401.0,SAINSBURY,Only £14.00: Save £4.00,"Whisky, bottle",0.0,2016-11-03 06:04:00.211835,201611.0,201644.0,40.0,1.0,14.0
1113,GLENLIVET FOUNDERS RESERVE SINGLE MALT 70CL,20161103,310401.0,SAINSBURY,Only £24.00: Save £8.00,"Whisky, bottle",0.0,2016-11-03 06:04:00.214393,201611.0,201644.0,45.71,1.0,32.0
1129,GLENMORANGIE 10 YEAR OLD MALT,20161103,310401.0,WAITROSE,save £10.00,"Whisky, bottle",35.72,2016-11-03 06:13:30.944872,201611.0,201644.0,35.72,1.0,25.0
1145,GLENMORANGIE 10 YEAR OLD MALT WHISKY 35CL,20161103,310401.0,TESCO,,"Whisky, bottle",52.86,2016-11-03 06:00:13.706103,201611.0,201644.0,52.86,1.0,18.5
1161,GLENMORANGIE 10 YEAR OLD MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",50.0,2016-11-03 06:00:11.171889,201611.0,201644.0,50.0,1.0,35.0
1177,GLENMORANGIE HIGHLAND SINGLE MALT WHISKY 1L,20161103,310401.0,SAINSBURY,Only £36.00: Save £9.00,"Whisky, bottle",0.0,2016-11-03 06:04:00.216932,201611.0,201644.0,45.0,1.0,45.0
1193,GLENMORANGIE ORIGINAL HIGHLAND 10 YEAR OLD SINGLE MALT WHISKY 35CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.219405,201611.0,201644.0,54.29,1.0,19.0
1209,GLENMORANGIE ORIGINAL HIGHLAND 10 YEAR OLD SINGLE MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,Only £25.00: Save £10.00,"Whisky, bottle",0.0,2016-11-03 06:04:00.222382,201611.0,201644.0,35.71,1.0,25.0
1225,GLEN MORAY ELGIN PEATED MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",31.43,2016-11-03 06:00:18.674757,201611.0,201644.0,31.43,1.0,22.0
1241,GLEN MORAY MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,Only £18.00: Save £4.00,"Whisky, bottle",0.0,2016-11-03 06:03:56.840418,201611.0,201644.0,31.43,1.0,22.0
1257,GLEN MORAY PEATED SINGLE MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,Only £20.00: Save £2.00,"Whisky, bottle",0.0,2016-11-03 06:03:56.842823,201611.0,201644.0,28.57,1.0,20.0
1273,GLEN MORAY SHERRY CASK WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:03:56.845347,201611.0,201644.0,31.43,1.0,22.0
1289,GLEN MORAY SINGLE MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",28.58,2016-11-03 06:00:13.695669,201611.0,201644.0,28.58,1.0,20.0
1305,GRANTS SIGNATURE WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",26.43,2016-11-03 06:00:17.396629,201611.0,201644.0,26.43,1.0,18.5
1321,GRANT'S WHISKY 1L,20161103,310401.0,SAINSBURY,Only £16.00: Save £4.00,"Whisky, bottle",0.0,2016-11-03 06:04:00.224931,201611.0,201644.0,20.0,1.0,20.0
1347,HAIG CLUB CLUBMAN WHISKY 700ML,20161103,310401.0,TESCO,Save £10.00 Was £25.00 Now £15.00,"Whisky, bottle",35.72,2016-11-03 06:00:13.657781,201611.0,201644.0,35.72,1.0,25.0
1363,HAIG CLUB SINGLE GRAIN SCOTCH WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",64.29,2016-11-03 06:00:18.631134,201611.0,201644.0,64.29,1.0,45.0
1379,HAKUSHU DISTILLERS RESERVE MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.232398,201611.0,201644.0,64.29,1.0,45.0
1408,HIGHLAND PARK 12 YEAR OLD MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.234858,201611.0,201644.0,50.0,1.0,35.0
1424,HIGHLAND PARK MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",47.15,2016-11-03 06:00:15.954262,201611.0,201644.0,47.15,1.0,33.0
1440,ISLE OF JURA 10 YEAR OLD,20161103,310401.0,WAITROSE,,"Whisky, bottle",44.29,2016-11-03 06:13:30.957041,201611.0,201644.0,44.29,1.0,31.0
1456,ISLE OF JURA 10 YEAR OLD MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,Only £24.00: Save £6.00,"Whisky, bottle",0.0,2016-11-03 06:04:00.237275,201611.0,201644.0,42.86,1.0,30.0
1472,ISLE OF JURA 10 YEAR OLD SINGLE MALT WHISKY 35C...,20161103,310401.0,TESCO,Save £4.00 Was £18.00 Now £14.00,"Whisky, bottle",40.0,2016-11-03 06:00:18.672652,201611.0,201644.0,40.0,1.0,14.0
1488,ISLE OF JURA ELIXIR 12 YEAR OLD MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,Only £28.00: Save £7.00,"Whisky, bottle",0.0,2016-11-03 06:04:00.239753,201611.0,201644.0,40.0,1.0,28.0
1504,ISLE OF JURA ORIGIN 10 YR SINGLE MALT WHISKY 35CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.242269,201611.0,201644.0,48.57,1.0,17.0
1520,ISLE OF JURA ORIGIN MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",42.86,2016-11-03 06:00:15.935111,201611.0,201644.0,42.86,1.0,30.0
1536,ISLE OF JURA ``SUPERSTITION``,20161103,310401.0,WAITROSE,,"Whisky, bottle",50.0,2016-11-03 06:13:30.973443,201611.0,201644.0,50.0,1.0,35.0
1552,ISLE OF JURA SUPERSTITION MALT WHISKY 35CL,20161103,310401.0,SAINSBURY,Only £14.00: Save £3.00,"Whisky, bottle",0.0,2016-11-03 06:04:00.244699,201611.0,201644.0,40.0,1.0,14.0
1575,ISLE OF JURA SUPERSTITION MALT WHISKY 70CL,20161103,310401.0,TESCO,Save £8.00 Was £35.00 Now £27.00,"Whisky, bottle",38.58,2016-11-03 06:00:13.701851,201611.0,201644.0,38.58,1.0,27.0
1576,ISLE OF JURA SUPERSTITION MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,Save £8.00 Was £35.00 Now £27.00,"Whisky, bottle",0.0,2016-11-03 06:04:00.247351,201611.0,201644.0,42.86,1.0,30.0
1592,JACK DANIELS 50CL,20161103,310401.0,TESCO,,"Whisky, bottle",38.0,2016-11-03 06:00:13.683467,201611.0,201644.0,38.0,1.0,19.0
1608,JACK DANIEL'S GENTLEMAN JACK WHISKEY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.249798,201611.0,201644.0,42.86,1.0,30.0
1624,JACK DANIEL'S MASTER DISTILLER 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.254681,201611.0,201644.0,35.71,1.0,25.0
1640,JACK DANIEL'S SINGLE BARREL WHISKEY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.257112,201611.0,201644.0,57.14,1.0,40.0
1656,JACK DANIELS TENNESSEE FIRE 70CL,20161103,310401.0,TESCO,Save £10.00 Was £25.00 Then £18.00 Now £15.00,"Whisky, bottle",21.43,2016-11-03 06:00:15.879028,201611.0,201644.0,21.43,1.0,15.0
1672,JACK DANIELS' TENNESSEE FIRE CINNAMON WHISKEY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.118975,201611.0,201644.0,31.43,1.0,22.0
1688,JACK DANIELS TENNESSEE HONEY 1 LITRE,20161103,310401.0,TESCO,,"Whisky, bottle",30.0,2016-11-03 06:00:13.687494,201611.0,201644.0,30.0,1.0,30.0
1704,JACK DANIEL'S TENNESSEE HONEY 35CL,20161103,310401.0,TESCO,,"Whisky, bottle",38.58,2016-11-03 06:00:15.900834,201611.0,201644.0,38.58,1.0,13.5
1720,JACK DANIELS TENNESSEE HONEY 70CL,20161103,310401.0,TESCO,Save £10.00 Was £25.00 Then £18.00 Now £15.00,"Whisky, bottle",21.43,2016-11-03 06:00:13.671236,201611.0,201644.0,21.43,1.0,15.0
1736,JACK DANIEL'S TENNESSEE HONEY WHISKEY 1L,20161103,310401.0,SAINSBURY,Only £20.00: Save £10.00,"Whisky, bottle",0.0,2016-11-03 06:04:00.259609,201611.0,201644.0,30.0,1.0,30.0
1752,JACK DANIEL'S TENNESSEE HONEY WHISKEY 35CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.262055,201611.0,201644.0,37.14,1.0,13.0
1768,JACK DANIEL'S TENNESSEE HONEY WHISKEY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.264552,201611.0,201644.0,31.43,1.0,22.0
1784,JACK DANIEL'S TENNESSEE WHISKEY 1L,20161103,310401.0,TESCO,,"Whisky, bottle",30.0,2016-11-03 06:00:11.254761,201611.0,201644.0,30.0,1.0,30.0
1800,JACK DANIEL'S TENNESSEE WHISKEY 35CL,20161103,310401.0,TESCO,,"Whisky, bottle",38.58,2016-11-03 06:00:13.675381,201611.0,201644.0,38.58,1.0,13.5
1816,JACK DANIEL'S TENNESSEE WHISKEY 70CL,20161103,310401.0,TESCO,Save £10.00 Was £25.00 Now £15.00,"Whisky, bottle",21.43,2016-11-03 06:00:11.189690,201611.0,201644.0,21.43,1.0,15.0
1832,JACK DANIEL'S WHISKEY 1L,20161103,310401.0,SAINSBURY,Only £20.00: Save £10.00,"Whisky, bottle",0.0,2016-11-03 06:04:00.267185,201611.0,201644.0,30.0,1.0,30.0
1848,JACK DANIEL'S WHISKEY 35CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.269650,201611.0,201644.0,37.14,1.0,13.0
1864,JACK DANIEL'S WHISKEY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:00.272146,201611.0,201644.0,31.43,1.0,22.0
1893,JAMESON CRESTED WHISKEY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.121804,201611.0,201644.0,40.0,1.0,28.0
1914,JAMESON IRISH WHISKEY 35CL,20161103,310401.0,TESCO,,"Whisky, bottle",35.72,2016-11-03 06:00:17.387970,201611.0,201644.0,35.72,1.0,12.5
1937,JAMESON IRISH WHISKEY 70CL,20161103,310401.0,TESCO,Save £4.00 Was £22.00 Now £18.00,"Whisky, bottle",25.72,2016-11-03 06:00:11.218942,201611.0,201644.0,25.72,1.0,18.0
1938,JAMESON IRISH WHISKEY 70CL,20161103,310401.0,SAINSBURY,Save £4.00 Was £22.00 Now £18.00,"Whisky, bottle",0.0,2016-11-03 06:04:06.126811,201611.0,201644.0,31.43,1.0,22.0
1954,J AND B RARE SCOTCH WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",32.15,2016-11-03 06:00:17.412924,201611.0,201644.0,32.15,1.0,22.5
1985,JIM BEAM BOURBON 70CL,20161103,310401.0,SAINSBURY,Only £13.00: Save £4.00,"Whisky, bottle",0.0,2016-11-03 06:04:06.129224,201611.0,201644.0,18.57,1.0,13.0
2001,JIM BEAM DEVILS CUT 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",35.72,2016-11-03 06:00:17.419033,201611.0,201644.0,35.72,1.0,25.0
2017,JIM BEAM DOUBLE OAK BOURBON 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",35.72,2016-11-03 06:00:17.406968,201611.0,201644.0,35.72,1.0,25.0
2033,JIM BEAM HONEY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",24.29,2016-11-03 06:00:15.894919,201611.0,201644.0,24.29,1.0,17.0
2056,JIM BEAM RED STAG BLACK CHERRY 70CL,20161103,310401.0,TESCO,Only £13.00: Save £4.00,"Whisky, bottle",24.29,2016-11-03 06:00:13.679391,201611.0,201644.0,24.29,1.0,17.0
2057,JIM BEAM RED STAG BLACK CHERRY 70CL,20161103,310401.0,SAINSBURY,Only £13.00: Save £4.00,"Whisky, bottle",0.0,2016-11-03 06:04:06.131766,201611.0,201644.0,18.57,1.0,13.0
2073,JIM BEAM WHITE BOURBON 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",24.29,2016-11-03 06:00:11.132679,201611.0,201644.0,24.29,1.0,17.0
2096,JOHNNIE WALKER BLACK LABEL WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",40.0,2016-11-03 06:00:11.252758,201611.0,201644.0,40.0,1.0,28.0
2097,JOHNNIE WALKER BLACK LABEL WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.134349,201611.0,201644.0,42.86,1.0,30.0
2120,JOHNNIE WALKER GOLD LABEL RESERVE 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",56.43,2016-11-03 06:00:18.660346,201611.0,201644.0,56.43,1.0,39.5
2121,JOHNNIE WALKER GOLD LABEL RESERVE 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.136796,201611.0,201644.0,62.86,1.0,44.0
2137,JOHNNIE WALKER RED LABEL 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.139230,201611.0,201644.0,28.57,1.0,20.0
2153,JOHNNIE WALKER RED LABEL WHISKY 70CL,20161103,310401.0,TESCO,Save £5.00 Was £20.00 Now £15.00,"Whisky, bottle",21.43,2016-11-03 06:00:13.697684,201611.0,201644.0,21.43,1.0,15.0
2169,KNOB CREEK KENTUCKY BOURBON WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",46.66,2016-11-03 06:00:17.427040,201611.0,201644.0,46.66,1.0,32.66
2184,LAGAVULIN 16 YEARS OLD,20161103,310401.0,WAITROSE,,"Whisky, bottle",69.29,2016-11-03 06:13:30.966411,201611.0,201644.0,69.29,1.0,48.5
2200,LAGAVULIN DISTILLERS EDITION 70CL (L),20161103,310401.0,TESCO,,"Whisky, bottle",100.0,2016-11-03 06:00:19.453989,201611.0,201644.0,100.0,1.0,70.0
2216,LAGAVULIN MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",69.29,2016-11-03 06:00:18.658293,201611.0,201644.0,69.29,1.0,48.5
2231,LAPHROAIG 10 YEAR OLD MALT WHISKY,20161103,310401.0,WAITROSE,,"Whisky, bottle",47.86,2016-11-03 06:13:30.989847,201611.0,201644.0,47.86,1.0,33.5
2247,LAPHROAIG 10 YEAR OLD MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.141584,201611.0,201644.0,50.0,1.0,35.0
2263,LAPHROAIG ISLAY SINGLE MALT SCOTCH WHISKY,20161103,310401.0,WAITROSE,save £9.00,"Whisky, bottle",38.58,2016-11-03 06:13:30.938582,201611.0,201644.0,38.58,1.0,27.0
2279,LAPHROAIG ISLAY SINGLE MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",47.86,2016-11-03 06:00:15.896879,201611.0,201644.0,47.86,1.0,33.5
2295,LAPHROAIG QUARTER CASK,20161103,310401.0,WAITROSE,,"Whisky, bottle",55.72,2016-11-03 06:13:30.978137,201611.0,201644.0,55.72,1.0,39.0
2311,LAPHROAIG SELECT MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",51.43,2016-11-03 06:00:17.420978,201611.0,201644.0,51.43,1.0,36.0
2327,LAPHROAIG SELECT SINGLE MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,Only £25.00: Save £7.00,"Whisky, bottle",0.0,2016-11-03 06:04:06.144027,201611.0,201644.0,35.71,1.0,25.0
2343,LOCHLAN BLENDED SCOTCH WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",21.43,2016-11-03 06:00:19.447928,201611.0,201644.0,21.43,1.0,15.0
2359,MACALLAN 1824 GOLD 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.146650,201611.0,201644.0,50.0,1.0,35.0
2382,MAKERS MARK BOURBON 70CL,20161103,310401.0,TESCO,Only £25.00: Save £5.00,"Whisky, bottle",41.43,2016-11-03 06:00:15.881095,201611.0,201644.0,41.43,1.0,29.0
2383,MAKERS MARK BOURBON 70CL,20161103,310401.0,SAINSBURY,Only £25.00: Save £5.00,"Whisky, bottle",0.0,2016-11-03 06:04:06.149031,201611.0,201644.0,35.72,1.0,25.0
2399,MONKEY SHOULDER 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",38.58,2016-11-03 06:00:15.898891,201611.0,201644.0,38.58,1.0,27.0
2415,MONKEY SHOULDER TRIPLE MALT SCOTCH WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.151627,201611.0,201644.0,37.14,1.0,26.0
2440,OBAN MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",68.58,2016-11-03 06:00:19.443872,201611.0,201644.0,68.58,1.0,48.0
2456,OLD FORESTER KENTUCKEY BOURBON 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",42.86,2016-11-03 06:00:19.435367,201611.0,201644.0,42.86,1.0,30.0
2479,OLD PULTENEY MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",42.86,2016-11-03 06:00:15.960319,201611.0,201644.0,42.86,1.0,30.0
2480,OLD PULTENEY MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.156406,201611.0,201644.0,42.86,1.0,30.0
2496,OLD PULTENEY SINGLE MALT WHISKY 12 YEARS OLD,20161103,310401.0,WAITROSE,,"Whisky, bottle",45.72,2016-11-03 06:13:30.980470,201611.0,201644.0,45.72,1.0,32.0
2512,OLD SAMUEL BLENDED BOURBON WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",17.15,2016-11-03 06:00:13.673371,201611.0,201644.0,17.15,1.0,12.0
2528,PENDERYN SINGLE MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",52.15,2016-11-03 06:00:18.656295,201611.0,201644.0,52.15,1.0,36.5
2544,PENDERYN WELSH WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.158872,201611.0,201644.0,50.0,1.0,35.0
2560,SAINSBURY'S BLENDED WHISKY 1.5L,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.161281,201611.0,201644.0,16.33,1.0,24.5
2576,SAINSBURY'S BLENDED WHISKY 1L,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.166632,201611.0,201644.0,17.0,1.0,17.0
2592,SAINSBURY'S BLENDED WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.171494,201611.0,201644.0,17.86,1.0,12.5
2608,"SAINSBURY'S HIGHLAND MALT SCOTCH WHISKY, TASTE THE DIFFERENCE 70CL",20161103,310401.0,SAINSBURY,Only £18.00: Save £2.00,"Whisky, bottle",0.0,2016-11-03 06:04:06.173941,201611.0,201644.0,25.71,1.0,18.0
2624,SAINSBURY'S KENTUCKY BOURBON WHISKEY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.176468,201611.0,201644.0,18.57,1.0,13.0
2640,"SAINSBURY'S SCOTCH WHISKY, BASICS 70CL",20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.178892,201611.0,201644.0,16.43,1.0,11.5
2656,"SAINSBURY'S SPEYSIDE WHISKY, TASTE THE DIFFERENCE 70CL",20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.181304,201611.0,201644.0,28.57,1.0,20.0
2672,SCAPA SKIREN WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.183724,201611.0,201644.0,57.14,1.0,40.0
2688,SCOTS CLUB BLENDED SCOTCH WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",15.72,2016-11-03 06:00:13.659820,201611.0,201644.0,15.72,1.0,11.0
2704,SCOTTISH LEADER BLENDED SCOTCH WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",18.15,2016-11-03 06:00:17.392598,201611.0,201644.0,18.15,1.0,12.7
2720,SINGLETON SPEY CASCADE SINGLE MALT WHISKY 70CL,20161103,310401.0,TESCO,Save £8.50 Was £33.50 Now £25.00,"Whisky, bottle",35.72,2016-11-03 06:00:18.650078,201611.0,201644.0,35.72,1.0,25.0
2736,SINGLETON TAILFIRE SINGLE MALT WHISKY 70CL,20161103,310401.0,TESCO,Save £7.00 Was £35.00 Now £28.00,"Whisky, bottle",40.0,2016-11-03 06:00:18.666396,201611.0,201644.0,40.0,1.0,28.0
2752,STRATHISLA 12 YEAR OLD MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,Only £27.00: Save £8.00,"Whisky, bottle",0.0,2016-11-03 06:04:06.186120,201611.0,201644.0,38.57,1.0,27.0
2768,STRATHISLA 12 YO SINGLE MALT WHISKY HIGHLANDS,20161103,310401.0,WAITROSE,save £10.00,"Whisky, bottle",35.72,2016-11-03 06:13:30.947335,201611.0,201644.0,35.72,1.0,25.0
2784,TALISKER 10 YEAR OLD MALT WHISKY 20CL,20161103,310401.0,TESCO,,"Whisky, bottle",55.0,2016-11-03 06:00:18.633221,201611.0,201644.0,55.0,1.0,11.0
2815,TALISKER MALT WHISKY 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",47.15,2016-11-03 06:00:18.652201,201611.0,201644.0,47.15,1.0,33.0
2831,TALISKER SKYE SINGLE MALT SCOTCH WHISKEY 70CL,20161103,310401.0,TESCO,Save £12.00 Was £39.00 Now £27.00,"Whisky, bottle",38.58,2016-11-03 06:00:13.689475,201611.0,201644.0,38.58,1.0,27.0
2847,TALISKER SKYE SINGLE MALT SCOTCH WHISKY,20161103,310401.0,WAITROSE,save £14.00,"Whisky, bottle",35.72,2016-11-03 06:13:30.932240,201611.0,201644.0,35.72,1.0,25.0
2863,TALISKER SKYE SINGLE MALT WHISKY 70CL,20161103,310401.0,SAINSBURY,,"Whisky, bottle",0.0,2016-11-03 06:04:06.188637,201611.0,201644.0,50.0,1.0,35.0
2879,TALISKER STORM 70CL,20161103,310401.0,TESCO,,"Whisky, bottle",57.15,2016-11-03 06:00:15.937054,201611.0,201644.0,57.15,1.0,40.0
